"study","IDX","suno","age","gender","education","scircle","vote2012","vote2008","libcons","party","knowledge","SupFirst","Owarm","Ocomp","Swarm","Scomp","ID","Incentive","supportOC","prefOC","matchown","targetS","IDN","EST","exp","length"
2,349,689,26,1,4,83,4,1,3,3,3,0,3.4,4.6,6,4.4,0,0,1,5,2,0,0,6,"ObamaCare was a lie and it did not help anybody. All it does is force you to have a health plan or you have to pay a penalty by the end of the year. Even if you do, it's still extremely expensive and people usually don't get the help they need financially. There is also the case of people currently losing their health insurance through their employers. They're now forced to go on ObamaCare and have to pay twice as much. You're not allowed to keep your old doctors either, you're forced to use the insurance's doctors.",521
2,349,690,26,1,4,83,4,1,3,3,3,0,3.4,4.6,6,4.4,0,0,1,5,2,1,0,6.1,"ObamaCare allows those who couldn't qualify for health insurance now receive it. The Tax Credits helps those who really need it. People struggle with medical expenses and can't always afford to go see the doctor despite being sick. Now people are able to get the help they need with cheap health care.",301
2,350,691,27,2,4,85,2,2,2,1,3,1,3.4,4,6,5.2,0,1,1,6,7,0,0,3,"I oppose Obamacare because it's not a good enough system to ensure health care for millions of Americans. The plans are not even really that affordable for most low income individuals. I also don't believe it's right to penalize the American public if they decide not to opt in to the program. ",294
2,350,692,27,2,4,85,2,2,2,1,3,1,3.4,4,6,5.2,0,1,1,6,7,1,0,5,"I believe that all people should have access to healthcare, regardless of their situation. They shouldn't be denied medical treatment because of pre-existing conditions--just because someone's mother had cancer doesn't mean that you can deny them the basic right of health care. There are thousands, hundreds of thousands, even millions who don't have health coverage because they either can't afford it or are not covered by insurance companies the way they were before Obamacare, which is actually called the Affordable Care Act.",531
2,351,693,55,2,4,20,1,1,5,6,3,0,4.4,6.4,3.4,3.2,0,0,0,1,7,0,0,5,"It is not ""affordable"" per se.  I have actually checked our option and it is unreasonably expensive and certainly does not make sense anymore to pay that kind o premium every month.",181
2,351,694,55,2,4,20,1,1,5,6,3,0,4.4,6.4,3.4,3.2,0,0,0,1,7,1,0,1.9,"It gives people equal opportunity to apply for health care, regarless age, employment situation or pre-existing medical conditions.",131
2,352,695,25,1,4,34,4,2,3,3,3,0,3.6,5.4,6,5.4,0,0,0,3,3,0,0,4,"I believe that ObamaCare is bad because it is using a lot of federal funding, some people may not need healthcare (but will have to pay a penalty if they don't have it), and insurance premiums will increase due to the necessity of health care.",243
2,352,696,25,1,4,34,4,2,3,3,3,0,3.6,5.4,6,5.4,0,0,0,3,3,1,0,4.7,"I believe that ObamaCare provides more people with the opportunity to receive healthcare, medicaid expands, some uninsured americans get free healthcare, young adults can stay on parents plans until 26, and it may curb the growth in healthcare spending.",253
2,353,697,25,2,3,50,2,2,2,1,2,1,5,5,5.2,5,0,0,0,4,3,0,0,4,"I believe it is unfair to penalize people who cannot afford healthcare and will not be given it for free.",105
2,353,698,25,2,3,50,2,2,2,1,2,1,5,5,5.2,5,0,0,0,4,3,1,0,4.4,"I believe it allows people access to healthcare that would otherwise not have that.",83
2,354,699,29,1,2,75,1,4,5,2,4,1,3.6,4,5.8,6.2,0,0,1,6,6,0,0,6,"I believe we should stop spending money on people who aren't contributing to this nation. Why should I have to spend my hard earned money on someone who isn't contributing the same amount. This is just encouraging more people to live off of the system and get the same benefits as the rest of us.",296
2,354,700,29,1,2,75,1,4,5,2,4,1,3.6,4,5.8,6.2,0,0,1,6,6,1,0,5.9,"The health care system in this country is broken and ObamaCare is a first step towards changing that. I support it because everyone should have access to affordable health care and shouldn't be worried about if going to the doctor will put them into debt they can't get out of.",277
2,355,701,61,1,3,9,1,3,5,2,4,0,5,6,2.4,2.4,0,0,0,1,7,0,0,2,"I know that the cost is going up because more people are going to be on it the has to have help paying than those that don't. They are telling too many lies already when asked a question on Obama Care. This law should have never been passed the way that it was. When you are told we don't know whats in the law untill we pass it that should be against the law to pass a law under those conditions. This just wasn't some little law this a large part of the USA economy.You can't be sure before it's all over the middle class are going to be the ones that are going to pay the bill as always. They have passed the law and still don't half of what is in it. Thats like buying a house before you ever see it. Nancy ,Reid and Obama just have to go before we can get anything done the right way.",789
2,355,702,61,1,3,9,1,3,5,2,4,0,5,6,2.4,2.4,0,0,0,1,7,1,0,1,"Simple the same old story alot of people that didn't have insurance will have it now. They will leave out the part the we the people are going to pay big time for it.",166
2,356,703,22,1,3,69,4,4,3,4,4,0,5.6,5,5.6,5,0,1,0,3,5,0,0,7,"I personally think obamacare is a giant tax, and someones got to pay for it there no free lunch in this world. I also think that the bill was pushed and passed all to fast most of are elected representatives didnt even read the thing. Then theres the problem with medicare going broke, and filled with problems and waste and the government thinks that passing a more expensive bill will solve problems or just make them worst.",426
2,356,704,22,1,3,69,4,4,3,4,4,0,5.6,5,5.6,5,0,1,0,3,5,1,0,7,"I think obamacare will be great and will save countless lifes. Just think of all the cancer patients through no fault of there own, who couldnt  get health care. Now think of all the kids that grow up in a broken and poor homes in america that cant afford to get healthcare. But now they can, now they will have access to all those life saving pills.",350
2,357,705,22,2,3,23,1,1,5,4,2,1,3.8,4,4.2,3.8,0,1,0,3,4,0,0,3.1,"I oppose obama care because folks need to work and support themselves and stop depending on others. They need to have an ego and pride, and stop being an embarassment. ",168
2,357,706,22,2,3,23,1,1,5,4,2,1,3.8,4,4.2,3.8,0,1,0,3,4,1,0,3.8,"I support obamacare because it gives affordable care to those who are oppressed and poor. I like obama care because I get free handouts, at the expense of working folk. I don't work, and I expect handouts and entitlements from my neighbors. ",241
2,358,707,55,1,2,2,4,4,7,4,3,0,5.8,6.4,5.2,3.8,0,1,0,1,7,0,0,6.1,"I believe Obama care is a direct act against the American people, in the fact that it directly forces every American to purchase Healthcare insurance whether they can afford it or not. Seems like the current administration has succeeded in gaining more control over the people than the constitution would allow. Many have lost jobs and affordable insurance because of this action on this country.",396
2,358,708,55,1,2,2,4,4,7,4,3,0,5.8,6.4,5.2,3.8,0,1,0,1,7,1,0,7,"I think ObamaCare is a great idea because everyone in the USA will be covered with affordable healthcare. Many in this country are covered by the government and that just falls back on the few to help pay the bill.",214
2,359,709,52,1,4,30,1,1,7,3,2,0,5.2,5.4,5.4,5.2,0,0,0,1,7,0,0,5,"I don't think the government has any business providing health care to anyone but the most needy among us. They have shown time and again that they are not competent to run such enterprises, and will likely ruin what is the best health care system n the world. In addition, I don't think we can afford to do it. The country is already awash in debt, and adding yet another unfunded liability is going to make our economic situation even worse.",443
2,359,710,52,1,4,30,1,1,7,3,2,0,5.2,5.4,5.4,5.2,0,0,0,1,7,1,0,3,"I think we have too many uninsured people in this country. Obamacare will allow people who have been turned down for health insurance becaused of pre-existing conditions or because they can't afford it will now be able to have health care. Everybody has a right to health care and we must make sure they have it. I think it's the right and moral thing to do. ",359
2,360,711,20,2,3,21,4,4,4,6,2,0,4,5,4.6,5,0,0,0,4,3,0,0,3,"I believe people wouldn't like it because about half of the people in America a=cant afford it, but yet you have to sign up anyway. Some people need money just to make it through the day. Others have money and are in perfectly good health. I also believe it can be a burden for anyone to be associate with the government. Tins of reasons pop up in my head about why they would oppose but that is my main reason as why I see it as a big concern for some people.",460
2,360,712,20,2,3,21,4,4,4,6,2,0,4,5,4.6,5,0,0,0,4,3,1,0,3,"I believe people would support because it is lower than the average bills people get. The cost does not go over the amount and supposedly you can get free healthcare if you qualify. You can take care of all your needs and not worry about a bill. It doesn't take long to receive your feedback or sign up and get insured. These are my main reasons as to why I see people supporting this",384
2,361,713,26,1,4,60,2,1,3,3,4,0,4.4,4.8,4.6,4.6,0,1,1,5,2,0,0,5,"I oppose to Obamacare because this brings socialism to America. Why should my tax dollars (or more tax dollars) goes to government in order for others to get health issuance. Companies already do a awesome job on giving their workers health issuance that will good to the workers. /  / In this time of debt, the U.S. government should not increase its debt with other countries by putting more policies to increase debt and taxation. This only harms the economy and the job creators. It burdens Americans with more taxes and lets other freeload on the system.   ",562
2,361,714,26,1,4,60,2,1,3,3,4,0,4.4,4.8,4.6,4.6,0,1,1,5,2,1,0,6,"I think the new health care system is great because it unburdens average Americans with bad healthcare system. People with pre-existing condition will no longer be denied service and they can finally get affordable health service due to their condition.  /  / Secondly, the people will not be burden by companies and able to freely break from companies. This is due to Obamacare and how Americans can get health issuance independent from their work.  /  / The old healthcare system was flawed and needed to be fixed. This provides a good step in the right direction.  ",568
